Date,Revenue,target,robust_z,abs_robust_z,diff_1,abs_diff_1,diff_7,abs_diff_7,promo_active,dow,month,COGS
2015-05-22,6849849.55,Revenue,1.0310213068592076,1.0310213068592076,-2735499.79,2735499.79,395746.5499999998,395746.5499999998,0,4,5,
2017-06-07,7640608.49,Revenue,1.0292438720458392,1.0292438720458392,2297784.75,2297784.75,-9674233.37,9674233.37,0,2,6,
2016-01-02,,COGS,-1.0267424374924687,1.0267424374924687,-3282179.6900000004,3282179.6900000004,-1560585.0699999998,1560585.0699999998,1,5,1,2072521.54
2014-06-04,6422990.57,Revenue,1.0207542232891111,1.0207542232891111,-1010960.7799999993,1010960.7799999993,-7814011.76,7814011.76,0,2,6,
2019-08-28,5201709.9,Revenue,1.0199847917479117,1.0199847917479117,2749511.66,2749511.66,2299209.7100000004,2299209.7100000004,1,2,8,
2022-07-04,,COGS,-1.0166592053096215,1.0166592053096215,-2256424.1,2256424.1,-2334898.48,2334898.48,1,0,7,1210803.29
2015-10-02,2171539.56,Revenue,-1.0143174896174898,1.0143174896174898,-3156667.2099999995,3156667.2099999995,-3284410.28,3284410.28,0,4,10,
2015-04-06,,COGS,1.0085441486638718,1.0085441486638718,1441212.71,1441212.71,-7388600.500000001,7388600.500000001,1,0,4,5501604.96
2016-09-04,2911393.7,Revenue,-1.0053862920913408,1.0053862920913408,56685.560000000056,56685.560000000056,-12247275.48,12247275.48,1,6,9,
2016-05-09,,COGS,1.003769338673922,1.003769338673922,2231086.04,2231086.04,-1104130.88,1104130.88,0,0,5,5990848.79
2017-08-29,7306573.99,Revenue,1.0008920934759973,1.0008920934759973,3671493.9800000004,3671493.9800000004,4160200.45,4160200.45,1,1,8,
2013-07-06,2452372.43,Revenue,-0.9971718818402069,0.9971718818402069,-41735.21999999974,41735.21999999974,-7093640.35,7093640.35,1,5,7,
2013-06-04,5397308.75,Revenue,0.9915056286612,0.9915056286612,-4014688.5,4014688.5,-876718.8600000003,876718.8600000003,0,1,6,
2015-09-02,,COGS,-0.9788023827477661,0.9788023827477661,-6025452.0,6025452.0,-3420202.4899999998,3420202.4899999998,1,2,9,2129220.78
2018-04-19,6670677.39,Revenue,0.9773510459494182,0.9773510459494182,-2836872.840000001,2836872.840000001,1744909.13,1744909.13,0,3,4,
2018-09-06,2220736.04,Revenue,-0.9763036174870665,0.9763036174870665,-463178.2599999998,463178.2599999998,-8598722.89,8598722.89,1,3,9,
2016-09-08,2950156.73,Revenue,-0.972241364285053,0.972241364285053,222652.20999999996,222652.20999999996,-9453387.889999999,9453387.889999999,1,3,9,
2014-08-08,,COGS,-0.9677049167517429,0.9677049167517429,-1230686.7899999996,1230686.7899999996,-6045653.39,6045653.39,0,4,8,2220747.24
2014-04-09,6139037.72,Revenue,0.9630623162532312,0.9630623162532312,-253792.3200000003,253792.3200000003,-6907433.53,6907433.53,1,2,4,
2013-09-07,,COGS,-0.9622858510475233,0.9622858510475233,-179626.39000000013,179626.39000000013,-6137236.45,6137236.45,1,5,9,2187848.67
2016-05-21,,COGS,0.9591584607789377,0.9591584607789377,-2321610.58,2321610.58,-168363.60000000056,168363.60000000056,0,5,5,5895652.1
2013-07-04,2521315.44,Revenue,-0.9541531502012379,0.9541531502012379,-5517365.1899999995,5517365.1899999995,-5226884.300000001,5226884.300000001,1,3,7,
2017-09-03,,COGS,-0.9499661052565614,0.9499661052565614,-5425700.4799999995,5425700.4799999995,-1039613.6200000001,1039613.6200000001,1,6,9,2028274.79
2021-09-03,1070973.42,Revenue,-0.9463555787204572,0.9463555787204572,-2846645.54,2846645.54,-591759.3500000001,591759.3500000001,1,4,9,
2019-06-30,,COGS,0.9456797709264221,0.9456797709264221,-2297982.9400000004,2297982.9400000004,1558278.87,1558278.87,1,6,6,4627222.46
2016-09-07,,COGS,-0.9436835501200379,0.9436835501200379,-1539729.6,1539729.6,-7609286.57,7609286.57,1,2,9,2482230.36
2013-06-04,,COGS,0.9412323211598723,0.9412323211598723,-3228456.87,3228456.87,-680018.2599999998,680018.2599999998,0,1,6,4297393.33
2015-01-04,,COGS,-0.9400151987761454,0.9400151987761454,1292644.13,1292644.13,-6235914.870000001,6235914.870000001,0,6,1,2169221.09
2015-11-02,,COGS,-0.9391197922677261,0.9391197922677261,-2390777.13,2390777.13,-2247359.9399999995,2247359.9399999995,0,0,11,2300656.83
2013-10-29,,COGS,0.9373166631283367,0.9373166631283367,2244895.1399999997,2244895.1399999997,1643874.3699999996,1643874.3699999996,0,1,10,4833162.34
2014-05-07,6175024.0,Revenue,0.9363747020393761,0.9363747020393761,1044062.4000000004,1044062.4000000004,-7636030.0600000005,7636030.0600000005,0,2,5,
2021-04-07,,COGS,0.9347602444113842,0.9347602444113842,804399.4199999999,804399.4199999999,-5347796.84,5347796.84,1,2,4,3200078.0
2016-10-28,7095459.64,Revenue,0.9313480397850525,0.9313480397850525,2892825.88,2892825.88,3823423.36,3823423.36,0,4,10,
2013-08-07,2638845.23,Revenue,-0.9293599423308393,0.9293599423308393,145619.7200000002,145619.7200000002,-7465630.129999999,7465630.129999999,1,2,8,
2015-07-06,2490899.57,Revenue,-0.92636322170547,0.92636322170547,-475247.02,475247.02,-7775426.9,7775426.9,1,0,7,
2014-03-28,,COGS,0.9262709138232532,0.9262709138232532,-2385932.5300000003,2385932.5300000003,1330789.1800000002,1330789.1800000002,1,4,3,5214181.96
2014-09-06,2651615.67,Revenue,-0.9216005866983533,0.9216005866983533,-358133.6499999999,358133.6499999999,-8922582.7,8922582.7,1,5,9,
2015-09-02,2200298.26,Revenue,-0.9214740593695151,0.9214740593695151,-4560514.59,4560514.59,-1826865.83,1826865.83,1,2,9,
2017-07-05,2498941.43,Revenue,-0.9192486732293805,0.9192486732293805,950609.8600000001,950609.8600000001,-8568288.31,8568288.31,1,2,7,
2012-09-02,,COGS,-0.9144674206505005,0.9144674206505005,-4792237.89,4792237.89,-1530845.2,1530845.2,0,6,9,1946097.28
2018-07-06,2036989.14,Revenue,-0.9141500582199122,0.9141500582199122,-908004.22,908004.22,-10447096.0,10447096.0,1,4,7,
2016-01-02,2558616.91,Revenue,-0.9133271153317718,0.9133271153317718,-3287587.42,3287587.42,-1087166.1799999997,1087166.1799999997,1,5,1,
2019-07-04,1489388.03,Revenue,-0.9080766142486504,0.9080766142486504,-3397036.04,3397036.04,-2141323.08,2141323.08,1,3,7,
2017-08-05,,COGS,-0.9044289306244457,0.9044289306244457,-5446250.43,5446250.43,-3935061.3099999996,3935061.3099999996,1,5,8,2192300.16
2016-06-09,6719422.7,Revenue,0.8991264297387392,0.8991264297387392,-1903564.2999999998,1903564.2999999998,-8730985.11,8730985.11,0,3,6,
2016-09-04,,COGS,-0.8947959321710437,0.8947959321710437,33956.37999999989,33956.37999999989,-9639374.77,9639374.77,1,6,9,2610346.46
2018-07-04,2096565.2,Revenue,-0.8900465252108359,0.8900465252108359,-6936495.55,6936495.55,-8984581.32,8984581.32,1,2,7,
2017-10-29,,COGS,0.8879648791543082,0.8879648791543082,3171573.16,3171573.16,3281355.3400000003,3281355.3400000003,0,6,10,6130363.53
2016-07-06,2703265.31,Revenue,-0.8870647031826361,0.8870647031826361,-45514.20999999996,45514.20999999996,-10640485.809999999,10640485.809999999,1,2,7,
2015-08-06,2558707.18,Revenue,-0.8809123636971297,0.8809123636971297,-419465.93999999994,419465.93999999994,-7738069.49,7738069.49,1,3,8,
2017-06-08,7229728.05,Revenue,0.8735361093694666,0.8735361093694666,-410880.4400000004,410880.4400000004,-10409542.829999998,10409542.829999998,0,3,6,
2012-09-05,2398185.51,Revenue,-0.864835618994828,0.864835618994828,-1247563.9300000002,1247563.9300000002,-6862372.8100000005,6862372.8100000005,0,2,9,
2012-09-05,,COGS,-0.8624006189763038,0.8624006189763038,-910592.31,910592.31,-5369918.0600000005,5369918.0600000005,0,2,9,1966376.48
2018-09-06,,COGS,-0.8612453342919767,0.8612453342919767,-375411.77,375411.77,-6521096.550000001,6521096.550000001,1,3,9,1976596.92
2018-02-26,,COGS,0.8609724798147864,0.8609724798147864,2760132.32,2760132.32,2660304.11,2660304.11,0,0,2,5998758.22
2016-10-28,,COGS,0.8591042151721956,0.8591042151721956,2390484.93,2390484.93,3187048.59,3187048.59,0,4,10,5821255.79
2017-06-07,,COGS,0.8590648996326358,0.8590648996326358,1902463.08,1902463.08,-7727663.92,7727663.92,0,2,6,6119021.16
2013-04-04,,COGS,0.8495472600419977,0.8495472600419977,-3989983.2300000004,3989983.2300000004,-3459503.12,3459503.12,1,3,4,3779960.51
2014-05-04,,COGS,-0.8444049261268325,0.8444049261268325,-4283354.67,4283354.67,-4766485.6,4766485.6,0,6,5,2293661.95
2015-05-07,6417545.13,Revenue,0.8366505776829457,0.8366505776829457,505388.11000000034,505388.11000000034,-8493585.510000002,8493585.510000002,0,3,5,
2014-09-06,,COGS,-0.8360186610617729,0.8360186610617729,-270804.77,270804.77,-6708705.630000001,6708705.630000001,1,5,9,2379303.77
2018-06-10,6333777.67,Revenue,0.8347285086211035,0.8347285086211035,-684625.2300000004,684625.2300000004,-7445924.4,7445924.4,0,6,6,
2018-07-04,,COGS,-0.8306155354624939,0.8306155354624939,-6616472.49,6616472.49,-8846725.85,8846725.85,1,2,7,2027736.06
2019-02-19,,COGS,-0.8282308566433731,0.8282308566433731,-2261857.96,2261857.96,-366594.70999999996,366594.70999999996,1,1,2,1498699.8
2017-10-25,6656072.71,Revenue,0.8282291780459018,0.8282291780459018,3483775.7,3483775.7,577450.7699999996,577450.7699999996,0,2,10,
2018-07-06,,COGS,-0.8251026408869385,0.8251026408869385,-782473.2699999998,782473.2699999998,-9905075.78,9905075.78,1,4,7,2040145.8
2019-02-19,1783513.49,Revenue,-0.8237533296619444,0.8237533296619444,-2896919.8499999996,2896919.8499999996,-486932.2699999998,486932.2699999998,1,1,2,
2016-09-08,,COGS,-0.8232975005348993,0.8232975005348993,227868.91999999993,227868.91999999993,-7406640.5,7406640.5,1,3,9,2710099.28
2017-12-29,6520226.98,Revenue,0.8231731082105117,0.8231731082105117,2974947.5400000005,2974947.5400000005,4097147.7000000007,4097147.7000000007,1,4,12,
2012-09-02,2587099.44,Revenue,-0.8218968143630031,0.8218968143630031,-5973109.48,5973109.48,-1693105.0900000003,1693105.0900000003,0,6,9,
2017-07-08,2775904.89,Revenue,-0.8142902558861091,0.8142902558861091,-1134764.4899999998,1134764.4899999998,-6623647.809999999,6623647.809999999,1,5,7,
2020-05-04,,COGS,-0.8137515150662729,0.8137515150662729,-2336265.6799999997,2336265.6799999997,-3019105.7200000007,3019105.7200000007,0,0,5,1285985.68
2014-06-04,,COGS,0.8097031772558722,0.8097031772558722,-570776.7700000005,570776.7700000005,-6062764.26,6062764.26,0,2,6,5214120.6
2015-08-08,,COGS,-0.8047985870852714,0.8047985870852714,-220164.81000000006,220164.81000000006,-5879211.67,5879211.67,1,5,8,2428463.02
2013-08-10,,COGS,-0.8012100250607159,0.8012100250607159,-1097810.12,1097810.12,-5465790.34,5465790.34,1,5,8,2320738.01
2014-03-28,5747360.19,Revenue,0.797495098277723,0.797495098277723,-2582815.2799999993,2582815.2799999993,1240618.9100000001,1240618.9100000001,1,4,3,
2018-06-06,6238754.07,Revenue,0.7957953182909375,0.7957953182909375,700912.4800000004,700912.4800000004,-14666517.280000001,14666517.280000001,0,2,6,
2016-04-22,6442191.99,Revenue,0.7941684991992423,0.7941684991992423,-3239429.66,3239429.66,532024.5899999999,532024.5899999999,0,4,4,
2018-09-05,2683914.3,Revenue,-0.7930605578500477,0.7930605578500477,-211644.26000000024,211644.26000000024,-7646838.04,7646838.04,1,2,9,
2016-06-07,6484605.21,Revenue,0.792752583334565,0.792752583334565,1320209.9500000002,1320209.9500000002,-8789129.41,8789129.41,0,1,6,
2020-09-04,1425115.38,Revenue,-0.7914930478898764,0.7914930478898764,-132590.16000000015,132590.16000000015,-5871423.34,5871423.34,1,4,9,
2014-08-08,2772020.29,Revenue,-0.7913640989772406,0.7913640989772406,-1596290.1900000004,1596290.1900000004,-7496342.010000001,7496342.010000001,0,4,8,
2016-12-30,,COGS,0.7878765431250998,0.7878765431250998,-2209829.0200000005,2209829.0200000005,3232191.38,3232191.38,1,4,12,5741938.39
2020-09-02,1434923.77,Revenue,-0.7854564666549615,0.7854564666549615,-4612554.15,4612554.15,-1760030.0499999998,1760030.0499999998,1,2,9,
2015-11-02,2770297.66,Revenue,-0.7799113671802804,0.7799113671802804,-3023773.8200000003,3023773.8200000003,-2900109.88,2900109.88,0,0,11,
2016-07-05,,COGS,-0.7793104794213481,0.7793104794213481,1351931.4300000002,1351931.4300000002,-5485837.66,5485837.66,1,1,7,2677876.06
2022-05-04,,COGS,-0.7773290407058382,0.7773290407058382,-3038590.5700000003,3038590.5700000003,-2883845.1799999997,2883845.1799999997,0,2,5,1492900.17
2019-09-02,1524133.27,Revenue,-0.7688051889471367,0.7688051889471367,-2981404.7899999996,2981404.7899999996,-42029.580000000075,42029.580000000075,1,0,9,
2017-09-03,2366258.16,Revenue,-0.7662114352393006,0.7662114352393006,-3879272.0999999996,3879272.0999999996,-17295.02000000002,17295.02000000002,1,6,9,
2017-07-05,,COGS,-0.764869364974171,0.764869364974171,963465.3199999998,963465.3199999998,-8311085.040000001,8311085.040000001,1,2,7,2468637.84
2019-07-04,,COGS,-0.7632835264312576,0.7632835264312576,-3340444.4300000006,3340444.4300000006,-2187791.26,2187791.26,1,3,7,1415805.18
2018-09-07,2737800.42,Revenue,-0.7629031830442055,0.7629031830442055,517064.3799999999,517064.3799999999,-7031433.18,7031433.18,1,4,9,
2022-05-27,3652675.9,Revenue,0.7621105918049376,0.7621105918049376,-2631542.5900000003,2631542.5900000003,1426141.6999999997,1426141.6999999997,0,4,5,
2015-07-06,,COGS,-0.7541466858105631,0.7541466858105631,-373808.0299999998,373808.0299999998,-7566683.76,7566683.76,1,0,7,2437063.72
2016-07-06,,COGS,-0.751906281190934,0.751906281190934,51239.87999999989,51239.87999999989,-10573947.530000001,10573947.530000001,1,2,7,2729115.94
2014-05-07,,COGS,0.7506600920341125,0.7506600920341125,881860.7300000004,881860.7300000004,-5856542.890000001,5856542.890000001,0,2,5,5012292.24
2014-09-05,3009749.32,Revenue,-0.7490031526017682,0.7490031526017682,930194.6999999997,930194.6999999997,-9673259.95,9673259.95,1,4,9,
2017-06-08,,COGS,0.7472869768062006,0.7472869768062006,-248423.4500000002,248423.4500000002,-8231714.100000001,8231714.100000001,0,3,6,5870597.71
2012-09-06,,COGS,-0.7398820405362431,0.7398820405362431,181533.47999999998,181533.47999999998,-5803001.76,5803001.76,0,3,9,2147909.96
2015-05-07,,COGS,0.7371894598947626,0.7371894598947626,341272.3300000001,341272.3300000001,-6681673.779999999,6681673.779999999,0,3,5,5062352.65
2020-09-02,,COGS,-0.7365081354227692,0.7365081354227692,-3789590.1400000006,3789590.1400000006,-1333564.26,1333564.26,1,2,9,1282633.72
2017-05-27,6842735.97,Revenue,0.7338241096707652,0.7338241096707652,-4081848.95,4081848.95,632631.0499999998,632631.0499999998,0,5,5,
2015-04-16,,COGS,0.7304560834812156,0.7304560834812156,-2250139.119999999,2250139.119999999,403125.30000000075,403125.30000000075,1,3,4,5033699.98
2016-06-09,,COGS,0.7258029527986258,0.7258029527986258,-1673480.9500000002,1673480.9500000002,-6969904.74,6969904.74,0,3,6,5484927.09
2016-04-06,,COGS,0.7218430136813181,0.7218430136813181,1150406.2700000005,1150406.2700000005,-7947001.32,7947001.32,1,2,4,5465466.98
2022-09-02,1902817.9,Revenue,-0.7122565579794,0.7122565579794,-4381914.59,4381914.59,-1641228.8000000003,1641228.8000000003,1,4,9,
2016-07-30,6346290.87,Revenue,0.7098421650516986,0.7098421650516986,-3439792.62,3439792.62,551450.6799999997,551450.6799999997,0,5,7,
2013-07-06,,COGS,-0.7081110350721858,0.7081110350721858,-100274.46000000043,100274.46000000043,-6835818.33,6835818.33,1,5,7,2331799.51
2018-09-04,2895558.56,Revenue,-0.7071524565928567,0.7071524565928567,-834569.4100000001,834569.4100000001,-9311516.92,9311516.92,1,1,9,
2018-06-09,,COGS,0.7042563115162704,0.7042563115162704,899392.1699999999,899392.1699999999,-8238107.9399999995,8238107.9399999995,0,5,6,5469599.5
2018-09-07,,COGS,-0.7036555379589758,0.7036555379589758,328902.68000000017,328902.68000000017,-5670407.699999999,5670407.699999999,1,4,9,2305499.6
2015-08-05,2978173.12,Revenue,-0.7022868477657614,0.7022868477657614,320055.78000000026,320055.78000000026,-6492812.12,6492812.12,1,2,8,
2016-08-19,6546299.57,Revenue,0.6972183091156975,0.6972183091156975,-2982440.8900000006,2982440.8900000006,426927.2600000007,426927.2600000007,0,4,8,
2018-09-02,2926208.13,Revenue,-0.6943693087357786,0.6943693087357786,-5908082.399999999,5908082.399999999,-1791712.79,1791712.79,1,6,9,
2018-09-05,,COGS,-0.6942810556603348,0.6942810556603348,-214030.8999999999,214030.8999999999,-5977686.24,5977686.24,1,2,9,2352008.69
2020-09-05,1581867.47,Revenue,-0.6934429278680527,0.6934429278680527,156752.09000000008,156752.09000000008,-5935184.32,5935184.32,1,5,9,
2016-06-04,,COGS,-0.6931504803568689,0.6931504803568689,-9246419.920000002,9246419.920000002,-3453726.8099999996,3453726.8099999996,0,5,6,2852864.04
2017-08-07,,COGS,-0.6921409116666635,0.6921409116666635,-262599.95999999996,262599.95999999996,-8454786.120000001,8454786.120000001,1,0,8,2673620.96
2015-08-07,,COGS,-0.6810074800529939,0.6810074800529939,-1007556.3900000001,1007556.3900000001,-5352411.36,5352411.36,1,4,8,2648627.83
2014-08-09,3001539.63,Revenue,-0.6797997494149207,0.6797997494149207,229519.33999999985,229519.33999999985,-6436045.72,6436045.72,0,5,8,
2014-09-05,,COGS,-0.6780968123368942,0.6780968123368942,791917.8500000001,791917.8500000001,-7486478.86,7486478.86,1,4,9,2650108.54
2019-04-04,,COGS,-0.6749906795355296,0.6749906795355296,-4501880.65,4501880.65,-2944813.8400000003,2944813.8400000003,1,3,4,1722283.77
2018-05-08,5961711.29,Revenue,0.6744907594765953,0.6744907594765953,330975.71999999974,330975.71999999974,-7817215.239999999,7817215.239999999,0,1,5,
2019-09-02,,COGS,-0.6744907594765952,0.6744907594765952,-4051224.5500000003,4051224.5500000003,-567935.81,567935.81,1,0,9,1524323.94
2018-05-04,,COGS,-0.6734999947122142,0.6734999947122142,-5308818.34,5308818.34,-3859219.51,3859219.51,0,4,5,2431808.71
2013-08-08,3065089.0,Revenue,-0.6695176024207957,0.6695176024207957,426243.77,426243.77,-7933119.4,7933119.4,1,3,8,
2017-07-08,,COGS,-0.6572038903165125,0.6572038903165125,-1025800.3900000001,1025800.3900000001,-6368362.949999999,6368362.949999999,1,5,7,2709365.34
2015-06-08,5997977.12,Revenue,0.6507454858541692,0.6507454858541692,1260499.63,1260499.63,-6709423.44,6709423.44,0,0,6,
2013-07-04,,COGS,-0.6500420210879236,0.6500420210879236,-5461126.1899999995,5461126.1899999995,-5054540.880000001,5054540.880000001,1,3,7,2408274.98
2016-04-22,,COGS,0.645119743426974,0.645119743426974,-2503981.54,2503981.54,31826.639999999665,31826.639999999665,0,4,4,5276646.93
2018-06-08,5863271.23,Revenue,0.6449794586362049,0.6449794586362049,1339777.3600000003,1339777.3600000003,-13381894.55,13381894.55,0,4,6,
2014-07-06,2992177.47,Revenue,-0.6406871224777678,0.6406871224777678,744570.4700000002,744570.4700000002,-7975062.779999999,7975062.779999999,1,6,7,
2014-06-08,5672479.42,Revenue,0.6399041606000128,0.6399041606000128,380754.88999999966,380754.88999999966,-5864230.630000001,5864230.630000001,0,6,6,
2019-04-04,2048272.63,Revenue,-0.6384157051705847,0.6384157051705847,-4739014.67,4739014.67,-3267691.49,3267691.49,1,3,4,
2018-09-02,,COGS,-0.6327948279346858,0.6327948279346858,-4760738.25,4760738.25,-1268640.0299999998,1268640.0299999998,1,6,9,2475973.31
2018-08-05,,COGS,-0.6312530508487888,0.6312530508487888,-2998672.4099999997,2998672.4099999997,-2793076.35,2793076.35,0,6,8,2491453.39
2014-09-07,3257294.39,Revenue,-0.6288821511568234,0.6288821511568234,605678.7200000002,605678.7200000002,-8694104.26,8694104.26,1,6,9,
2015-04-06,5947351.85,Revenue,0.6280056683922967,0.6280056683922967,1398118.3699999992,1398118.3699999992,-8304002.1899999995,8304002.1899999995,1,0,4,
2014-09-07,,COGS,-0.627901895208246,0.627901895208246,354510.04000000004,354510.04000000004,-6681512.77,6681512.77,1,6,9,2733813.81
2016-06-07,,COGS,0.6273438497126328,0.6273438497126328,1202403.1600000001,1202403.1600000001,-6843859.27,6843859.27,0,1,6,5302528.24
2018-07-08,2752144.2,Revenue,-0.625514632007739,0.625514632007739,-501411.86999999965,501411.86999999965,-6078232.97,6078232.97,1,6,7,
2015-10-04,,COGS,-0.6229883235900526,0.6229883235900526,-375864.23,375864.23,-5573559.63,5573559.63,0,6,10,2871726.8
2013-08-08,,COGS,0.6212821522887645,0.6212821522887645,841531.04,841531.04,-7943869.37,7943869.37,1,3,8,4223344.7
2014-05-04,2887053.22,Revenue,-0.6176564829958695,0.6176564829958695,-5327050.199999999,5327050.199999999,-6132751.59,6132751.59,0,6,5,
2012-09-06,2858227.37,Revenue,-0.6146355684602622,0.6146355684602622,460041.86000000034,460041.86000000034,-7228306.7299999995,7228306.7299999995,0,3,9,
2015-05-06,5912157.02,Revenue,0.6098393567050467,0.6098393567050467,918798.5399999991,918798.5399999991,-9382661.200000001,9382661.200000001,0,2,5,
2017-06-23,6526283.84,Revenue,0.6093283408598156,0.6093283408598156,-2672336.290000001,2672336.290000001,-617434.8399999999,617434.8399999999,1,4,6,
2016-05-04,6041365.35,Revenue,0.6069455685434881,0.6069455685434881,-568123.5,568123.5,-10338357.18,10338357.18,0,2,5,
2021-04-04,1720555.46,Revenue,-0.605056581175456,0.605056581175456,-5874196.96,5874196.96,-1808374.4300000002,1808374.4300000002,1,6,4,
2016-05-05,6026491.95,Revenue,0.6001037187349,0.6001037187349,-14873.399999999441,14873.399999999441,-11361691.240000002,11361691.240000002,0,3,5,
2018-09-04,,COGS,-0.5962401662187081,0.5962401662187081,-684916.52,684916.52,-7388329.870000001,7388329.870000001,1,1,9,2566039.59
2017-08-06,,COGS,-0.5811537631217478,0.5811537631217478,743920.7599999998,743920.7599999998,-5320297.05,5320297.05,1,6,8,2936220.92
2015-09-04,,COGS,-0.5682537936545201,0.5682537936545201,264218.45999999996,264218.45999999996,-8175790.57,8175790.57,1,4,9,2868467.84
2019-04-06,2259659.48,Revenue,-0.5642742367757857,0.5642742367757857,340174.8899999999,340174.8899999999,-7183012.51,7183012.51,1,5,4,
2017-09-07,,COGS,-0.5640943104221154,0.5640943104221154,-558728.3300000001,558728.3300000001,-7105787.0,7105787.0,1,3,9,2911789.0
2013-09-05,,COGS,-0.5574541858968115,0.5574541858968115,-2078417.2599999998,2078417.2599999998,-5522085.84,5522085.84,1,3,9,2729766.04
2013-04-07,2924734.26,Revenue,-0.5554137868001094,0.5554137868001094,-738462.3000000003,738462.3000000003,-6530289.540000001,6530289.540000001,1,6,4,
2020-05-04,1696650.37,Revenue,-0.5491842994446757,0.5491842994446757,-2918218.0599999996,2918218.0599999996,-3758880.75,3758880.75,0,0,5,
2021-04-08,,COGS,0.5488145744401178,0.5488145744401178,-431558.6699999999,431558.6699999999,-5456872.05,5456872.05,1,3,4,2768519.33
2018-05-07,5630735.57,Revenue,0.5466772046353598,0.5466772046353598,778104.9700000007,778104.9700000007,-6833275.75,6833275.75,0,0,5,
2018-06-10,,COGS,0.5458390729343019,0.5458390729343019,-353635.75,353635.75,-5711481.49,5711481.49,0,6,6,5115963.75
2016-06-04,3543917.94,Revenue,-0.5423218164545355,0.5423218164545355,-11361301.290000001,11361301.290000001,-4274499.59,4274499.59,0,5,6,
2014-04-04,,COGS,-0.5420911112637228,0.5420911112637228,-5921510.17,5921510.17,-2451844.86,2451844.86,1,4,4,2762337.1
2015-05-06,,COGS,0.5415369833096503,0.5415369833096503,825276.7300000004,825276.7300000004,-7735353.02,7735353.02,0,2,5,4721080.32
2016-04-07,,COGS,0.5412226154807747,0.5412226154807747,-344122.86000000034,344122.86000000034,-7811285.749999999,7811285.749999999,1,3,4,5121344.12
2016-08-19,,COGS,0.5402420110073843,0.5402420110073843,-2641976.6399999997,2641976.6399999997,387439.25,387439.25,0,4,8,5278113.04
2019-04-06,,COGS,-0.5387973930456358,0.5387973930456358,248221.90999999992,248221.90999999992,-6539783.81,6539783.81,1,5,4,2043470.72
2017-04-07,3428956.51,Revenue,-0.5373293807287596,0.5373293807287596,-562771.9200000004,562771.9200000004,-13127705.52,13127705.52,1,4,4,
2016-05-06,5884185.84,Revenue,0.5361375482512053,0.5361375482512053,-142306.11000000034,142306.11000000034,-11081844.66,11081844.66,0,4,5,
2022-09-02,,COGS,-0.5353708988560788,0.5353708988560788,-3408908.19,3408908.19,-1234022.21,1234022.21,1,4,9,1746845.19
2017-06-10,6331260.25,Revenue,0.5351333354904156,0.5351333354904156,260839.66000000015,260839.66000000015,-8976995.89,8976995.89,0,5,6,
2022-04-04,,COGS,-0.5343200383933134,0.5343200383933134,-4345920.7700000005,4345920.7700000005,-2804768.7600000007,2804768.7600000007,1,0,4,1802524.97
2017-05-27,,COGS,0.5308475094942843,0.5308475094942843,-3558414.7800000003,3558414.7800000003,460970.66000000015,460970.66000000015,0,5,5,5377732.71
2018-04-19,,COGS,0.529626353888549,0.529626353888549,-2362386.9699999997,2362386.9699999997,866884.0200000005,866884.0200000005,0,3,4,5141784.57
2017-05-06,,COGS,-0.5283632967442489,0.5283632967442489,-1489694.8199999998,1489694.8199999998,-8196968.790000001,8196968.790000001,0,5,5,2996412.53
2022-05-20,,COGS,-0.5264283207930379,0.5264283207930379,-2940770.01,2940770.01,-1156827.94,1156827.94,0,4,5,1797128.71
2017-10-25,,COGS,0.5232386407747198,0.5232386407747198,2827641.5600000005,2827641.5600000005,551489.2600000007,551489.2600000007,0,2,10,5320570.98
2014-07-06,,COGS,-0.5229534970030518,0.5229534970030518,862386.4600000002,862386.4600000002,-7726108.369999999,7726108.369999999,1,6,7,2950653.66
2018-07-08,,COGS,-0.5207748845815163,0.5207748845815163,-431376.8999999999,431376.8999999999,-5804696.42,5804696.42,1,6,7,2725199.41
2013-04-04,4270660.8,Revenue,0.5186826475113072,0.5186826475113072,-4470088.71,4470088.71,-3828494.13,3828494.13,1,3,4,
2016-04-06,5873076.02,Revenue,0.5184756965652099,0.5184756965652099,1274631.1499999994,1274631.1499999994,-8672316.620000001,8672316.620000001,1,2,4,
2022-04-07,,COGS,-0.5130860635050996,0.5130860635050996,-811678.0299999998,811678.0299999998,-6940374.630000001,6940374.630000001,1,3,4,1833343.52
2017-04-07,,COGS,-0.5128927177404782,0.5128927177404782,-570612.9499999997,570612.9499999997,-12176477.48,12176477.48,1,4,4,3033332.62
2016-06-10,5856690.47,Revenue,0.5083031323687235,0.5083031323687235,-862732.2300000004,862732.2300000004,-9048528.760000002,9048528.760000002,0,4,6,
2014-04-04,3027057.03,Revenue,-0.5074142987518186,0.5074142987518186,-6615412.74,6615412.74,-2720303.1600000006,2720303.1600000006,1,4,4,
2017-04-08,3512061.04,Revenue,-0.5072122739366232,0.5072122739366232,83104.53000000026,83104.53000000026,-12296694.57,12296694.57,1,5,4,
2021-04-04,,COGS,-0.5037972700952013,0.5037972700952013,-5466534.22,5466534.22,-1595435.7500000002,1595435.7500000002,1,6,4,1597615.49
2022-05-04,1792730.62,Revenue,-0.5024589790376446,0.5024589790376446,-3712123.0300000003,3712123.0300000003,-3568783.1399999997,3568783.1399999997,0,2,5,
